,B,L,A,Lm,Am,M,Ge,C,Le,P,Lem,Rm,R,model_id,timepoint
26056,0.7895,0.0,0.7895,1.0,0.0,0.7895,1.0,0.0,0.0,0.7895409999999999,1.0,0.21050000000000002,0.21050000000000002,bn_366,16.0
26057,0.7895,0.0,0.7895,1.0,0.0,0.7895,1.0,0.0,0.0,0.7895,1.0,0.2105,0.2105,bn_366,17.0
26058,0.7895,0.0,0.7895,1.0,0.0,0.7895,1.0,0.0,0.0,0.7895,1.0,0.2105,0.2105,bn_366,18.0
26059,0.7895,0.0,0.7895,1.0,0.0,0.7895,1.0,0.0,0.0,0.7895,1.0,0.2105,0.2105,bn_366,19.0
26060,0.7895,0.0,0.7895,1.0,0.0,0.7895,1.0,0.0,0.0,0.7895,1.0,0.2105,0.2105,bn_366,20.0
26061,0.7895,0.0,0.7895,1.0,0.0,0.7895,1.0,0.0,0.0,0.7895,1.0,0.2105,0.2105,bn_366,21.0
26062,0.7895,0.0,0.7895,1.0,0.0,0.7895,1.0,0.0,0.0,0.7895,1.0,0.2105,0.2105,bn_366,22.0
26063,0.7895,0.0,0.7895,1.0,0.0,0.7895,1.0,0.0,0.0,0.7895,1.0,0.2105,0.2105,bn_366,23.0
26064,0.7895,0.0,0.7895,1.0,0.0,0.7895,1.0,0.0,0.0,0.7895,1.0,0.2105,0.2105,bn_366,24.0
26065,0.7895,0.0,0.7895,1.0,0.0,0.7895,1.0,0.0,0.0,0.7895,1.0,0.2105,0.2105,bn_366,25.0
26066,0.7895,0.0,0.7895,1.0,0.0,0.7895,1.0,0.0,0.0,0.7895,1.0,0.2105,0.2105,bn_366,26.0
26067,0.7895,0.0,0.7895,1.0,0.0,0.7895,1.0,0.0,0.0,0.7895,1.0,0.2105,0.2105,bn_366,27.0
26068,0.7895,0.0,0.7895,1.0,0.0,0.7895,1.0,0.0,0.0,0.7895,1.0,0.2105,0.2105,bn_366,28.0
26069,0.7895,0.0,0.7895,1.0,0.0,0.7895,1.0,0.0,0.0,0.7895,1.0,0.2105,0.2105,bn_366,29.0
26070,0.45660899999999927,0.39466499999999893,0.573994999999999,0.5514649999999993,0.38393200000000016,0.382214,0.7004370000000002,0.44785899999999984,0.31337799999999955,0.4707809999999994,0.3131089999999997,0.38093099999999963,0.41898899999999945,bn_124,0.0
26071,0.35146199999999994,0.21292100000000022,0.5743469999999997,0.4458840000000006,0.24885700000000022,0.2532700000000003,0.8979740000000003,0.26487500000000047,0.121589,0.3616060000000001,0.120472,0.27239300000000005,0.36700300000000013,bn_124,1.0
26072,0.24980000000000008,0.10238800000000006,0.45149500000000037,0.2619749999999999,0.13249300000000008,0.16834700000000002,0.9671139999999999,0.13507699999999992,0.04737299999999999,0.2577889999999999,0.04606899999999999,0.29734200000000016,0.4259130000000002,bn_124,2.0
26073,0.1705239999999999,0.046238999999999995,0.31113300000000016,0.133342,0.05967700000000001,0.10039000000000002,0.9900640000000002,0.06223100000000002,0.020904999999999997,0.173688,0.016101,0.40365100000000004,0.5394960000000002,bn_124,3.0
26074,0.10902999999999999,0.018856,0.212799,0.058967,0.026895,0.052883999999999994,0.9973279999999999,0.026758,0.009316,0.11263099999999998,0.0050929999999999994,0.5317209999999999,0.6746669999999997,bn_124,4.0
26075,0.06644599999999999,0.008092,0.135427,0.028110999999999997,0.011183000000000002,0.023886,0.9992219999999996,0.008861,0.002667,0.06443,0.001954,0.6545419999999998,0.7694279999999999,bn_124,5.0
26076,0.035864,0.003801,0.08568899999999999,0.014211999999999999,0.004475,0.009942999999999999,0.9995400000000004,0.0025770000000000003,0.000723,0.03426699999999999,0.000961,0.7584970000000001,0.841268,bn_124,6.0
26077,0.018137,0.001753,0.04469400000000001,0.006235,0.001684,0.004561,1.0,0.001055,0.0005,0.015836,0.0,0.8340960000000001,0.903579,bn_124,7.0
26078,0.008475000000000002,0.0005,0.024300000000000002,0.002793,0.00033200000000000005,0.002129,1.000001,0.0005,5.5e-05,0.008639,0.0,0.893361,0.944701,bn_124,8.0
26079,0.004097,0.000313,0.011498000000000001,0.001298,0.0,0.001204,0.999999,0.0005,0.0,0.005237,0.0,0.935237,0.970128,bn_124,9.0
26080,0.001902,0.0,0.006505,0.000178,0.0,0.0008049999999999999,1.0,0.0005,0.0,0.002099,0.0,0.9672529999999999,0.985255,bn_124,10.0
26081,0.000572,0.0,0.002381,0.0,0.0,0.0005,1.0,0.000186,0.0,0.000567,0.0,0.981555,0.9918229999999999,bn_124,11.0
26082,0.00027,0.0,0.0017879999999999999,0.0,0.0,0.000166,1.000001,0.0,0.0,0.0005,0.0,0.990306,0.995294,bn_124,12.0
26083,0.0,0.0,0.0013440000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0005,0.0,0.995065,0.997582,bn_124,13.0
26084,0.0,0.0,0.000321,0.0,0.0,0.0,0.999999,0.0,0.0,0.000489,0.0,0.996937,0.9983719999999999,bn_124,14.0
26085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9975,0.9990150000000001,bn_124,15.0
26086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.998396,0.999972,bn_124,16.0
26087,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.999319,1.0,bn_124,17.0
26088,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.999748,1.0,bn_124,18.0
26089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,bn_124,19.0
26090,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,bn_124,20.0
26091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,bn_124,21.0
26092,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,bn_124,22.0
26093,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,bn_124,23.0
26094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,bn_124,24.0
26095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,bn_124,25.0
26096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,bn_124,26.0
26097,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,bn_124,27.0
26098,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,bn_124,28.0
26099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,bn_124,29.0
26100,0.5112439999999986,0.5418209999999993,0.6141729999999993,0.621734999999999,0.4502659999999998,0.5692239999999993,0.6829039999999995,0.4564519999999992,0.6833199999999995,0.5201439999999995,0.3239269999999998,0.37653599999999976,0.5702209999999983,bn_714,0.0
26101,0.580537,0.5907959999999997,0.7191829999999998,0.7808809999999996,0.44054599999999994,0.667209,0.8894860000000004,0.28624200000000016,0.882069999999999,0.5868540000000002,0.114525,0.2496450000000003,0.6425660000000003,bn_714,1.0
26102,0.6656829999999995,0.6253939999999996,0.7584559999999996,0.8844909999999997,0.4893399999999999,0.7501989999999995,0.9577989999999993,0.13928100000000002,0.9572179999999999,0.6647939999999999,0.04679999999999997,0.20188899999999996,0.6052939999999993,bn_714,2.0
26103,0.73494,0.6788870000000001,0.7788670000000001,0.9439440000000001,0.564441,0.7871999999999996,0.985143,0.067505,0.987744,0.7306349999999999,0.017759999999999998,0.1973030000000001,0.5368909999999996,bn_714,3.0
26104,0.7681739999999999,0.7259489999999996,0.7960840000000001,0.9766690000000001,0.6377800000000001,0.7989780000000004,0.9941730000000002,0.030375,0.9968000000000001,0.768495,0.004889,0.18978100000000006,0.4528929999999998,bn_714,4.0
26105,0.7929199999999998,0.7601959999999995,0.8008849999999997,0.9896029999999995,0.7016129999999995,0.8106309999999994,0.9967249999999995,0.015324,0.9986799999999995,0.7919579999999995,0.002352,0.18557,0.3783369999999999,bn_714,5.0
26106,0.8076170000000001,0.7841940000000001,0.810091,0.9948180000000001,0.747226,0.8194480000000001,0.998996,0.006876,0.999929,0.804821,0.0005,0.18023000000000003,0.320445,bn_714,6.0
26107,0.8185200000000002,0.8026490000000002,0.8185310000000001,0.9977550000000001,0.7754940000000001,0.8235600000000001,0.9995020000000001,0.001565,1.000002,0.8166640000000001,4.4e-05,0.17837099999999995,0.268358,bn_714,7.0
26108,0.8216439999999999,0.813867,0.8238899999999998,0.999725,0.7983269999999999,0.821013,0.999637,0.001,1.0,0.819599,0.0,0.176301,0.2322,bn_714,8.0
26109,0.8212389999999999,0.8193529999999998,0.8247839999999999,0.9999979999999997,0.8074559999999996,0.8213429999999998,0.9999979999999997,0.000671,0.9999979999999997,0.8208699999999998,0.0,0.175686,0.209062,bn_714,9.0
26110,0.8218749999999999,0.8219789999999999,0.8242159999999998,0.9999979999999998,0.8175609999999999,0.8238270000000001,0.9999979999999998,0.0005,0.9999979999999998,0.8227799999999998,0.0,0.175503,0.193641,bn_714,10.0
26111,0.8233290000000001,0.8229660000000001,0.823318,1.0,0.821727,0.824131,1.0,0.000286,1.0,0.823334,0.0,0.175706,0.18325200000000003,bn_714,11.0
26112,0.824237,0.823118,0.8241280000000001,1.0,0.8221320000000001,0.8245,1.0,0.0,1.0,0.823763,0.0,0.1755,0.180752,bn_714,12.0
26113,0.8244999999999999,0.82397,0.8244999999999999,0.9999999999999999,0.823216,0.8244999999999999,0.9999999999999999,0.0,0.9999999999999999,0.824,0.0,0.1755,0.179469,bn_714,13.0
26114,0.8245,0.824,0.8245,1.0,0.824155,0.8245,1.0,0.0,1.0,0.824,0.0,0.1755,0.17785399999999998,bn_714,14.0
26115,0.8245,0.824,0.8245,1.0,0.824,0.8245,1.0,0.0,1.0,0.824,0.0,0.1755,0.17696099999999998,bn_714,15.0
26116,0.8245,0.824,0.8245,1.0,0.824,0.8245,1.0,0.0,1.0,0.824,0.0,0.1755,0.176027,bn_714,16.0
26117,0.8244999999999999,0.8240689999999999,0.8244999999999999,0.9999999999999999,0.824,0.8244999999999999,0.9999999999999999,0.0,0.9999999999999999,0.8244769999999999,0.0,0.1755,0.176,bn_714,17.0
26118,0.8244999999999999,0.8244999999999999,0.8244999999999999,0.9999999999999999,0.824282,0.8244999999999999,0.9999999999999999,0.0,0.9999999999999999,0.8244999999999999,0.0,0.1755,0.176,bn_714,18.0
26119,0.8244999999999999,0.8244999999999999,0.8244999999999999,0.9999999999999999,0.8244999999999999,0.8244999999999999,0.9999999999999999,0.0,0.9999999999999999,0.8244999999999999,0.0,0.1755,0.176,bn_714,19.0
26120,0.8245,0.8245,0.8245,1.0,0.8245,0.8245,1.0,0.0,1.0,0.8245,0.0,0.1755,0.175871,bn_714,20.0
26121,0.8245,0.8245,0.8245,1.0,0.8245,0.8245,1.0,0.0,1.0,0.8245,0.0,0.1755,0.1755,bn_714,21.0
26122,0.8245,0.8245,0.8245,1.0,0.8245,0.8245,1.0,0.0,1.0,0.8245,0.0,0.1755,0.1755,bn_714,22.0
26123,0.8245,0.8245,0.8245,1.0,0.8245,0.8245,1.0,0.0,1.0,0.8245,0.0,0.1755,0.1755,bn_714,23.0
26124,0.8245,0.8245,0.8245,1.0,0.8245,0.8245,1.0,0.0,1.0,0.8245,0.0,0.1755,0.1755,bn_714,24.0
26125,0.8245,0.8245,0.8245,1.0,0.8245,0.8245,1.0,0.0,1.0,0.8245,0.0,0.1755,0.1755,bn_714,25.0
26126,0.8245,0.8245,0.8245,1.0,0.8245,0.8245,1.0,0.0,1.0,0.8245,0.0,0.1755,0.1755,bn_714,26.0
26127,0.8245,0.8245,0.8245,1.0,0.8245,0.8245,1.0,0.0,1.0,0.8245,0.0,0.1755,0.1755,bn_714,27.0
26128,0.8245,0.8245,0.8245,1.0,0.8245,0.8245,1.0,0.0,1.0,0.8245,0.0,0.1755,0.1755,bn_714,28.0
26129,0.8245,0.8245,0.8245,1.0,0.8245,0.8245,1.0,0.0,1.0,0.8245,0.0,0.1755,0.1755,bn_714,29.0
26130,0.45031299999999846,0.458066999999999,0.5601599999999984,0.6619009999999992,0.4333139999999993,0.3561479999999994,0.6965129999999997,0.4337779999999991,0.6824009999999983,0.45360199999999923,0.6985549999999994,0.3703320000000003,0.5760420000000005,bn_603,0.0
26131,0.3166200000000003,0.40611899999999995,0.5854640000000005,0.8560700000000003,0.38303400000000004,0.18873999999999985,0.8914570000000003,0.26432800000000006,0.8821700000000005,0.31965900000000036,0.8931279999999999,0.281813,0.6753070000000008,bn_603,1.0
26132,0.194074,0.3178750000000002,0.500658,0.9467580000000009,0.34531899999999977,0.10910200000000007,0.9588650000000003,0.13673500000000002,0.9601400000000007,0.20436199999999985,0.9586770000000003,0.3088380000000002,0.7075800000000004,bn_603,2.0
26133,0.11811100000000002,0.21723800000000001,0.37654199999999993,0.9793599999999996,0.29131399999999996,0.06522500000000002,0.9857959999999998,0.068115,0.9847329999999997,0.12593400000000002,0.9831059999999996,0.3996679999999999,0.7349340000000001,bn_603,3.0
26134,0.07230299999999999,0.136957,0.2653420000000001,0.9921849999999994,0.21001300000000003,0.037205000000000016,0.9950049999999997,0.032187,0.9934289999999996,0.07360500000000003,0.9943169999999996,0.5256279999999998,0.7840519999999997,bn_603,4.0
26135,0.046735000000000006,0.08471400000000001,0.17979800000000004,0.9966470000000004,0.13789500000000002,0.019835000000000002,0.9981660000000004,0.016643000000000005,0.9974880000000004,0.041498,0.9981200000000005,0.6421480000000002,0.8360150000000002,bn_603,5.0
26136,0.02885300000000001,0.04668799999999999,0.11261199999999999,0.998397,0.08262199999999999,0.008736,0.999852,0.009357999999999998,0.999712,0.021742,0.999997,0.742603,0.8874420000000002,bn_603,6.0
26137,0.014283,0.025943,0.069224,0.999749,0.04999699999999999,0.00545,1.0,0.004451,1.0,0.012979000000000001,1.0,0.8275710000000001,0.9297270000000001,bn_603,7.0
26138,0.0058590000000000005,0.01679,0.037949000000000004,1.000002,0.03205600000000001,0.002637,1.000002,0.002359,1.000002,0.00743,1.000002,0.891598,0.956397,bn_603,8.0
26139,0.00379,0.008742,0.022128000000000002,1.000001,0.019566999999999998,0.0020870000000000003,1.000001,0.0005,1.000001,0.004374,1.000001,0.930394,0.970646,bn_603,9.0
26140,0.002916,0.004815999999999999,0.011809,0.9999990000000001,0.011498,0.001289,0.9999990000000001,7e-06,0.9999990000000001,0.0028589999999999996,0.9999990000000001,0.955435,0.981589,bn_603,10.0
26141,0.002025,0.00293,0.006279000000000001,1.0000019999999998,0.006412,9.4e-05,1.0000019999999998,0.0,1.0000019999999998,0.001281,1.0000019999999998,0.971769,0.991234,bn_603,11.0
26142,0.000425,0.0011510000000000001,0.003073,1.000001,0.003811,0.0,1.000001,0.0,1.000001,0.000514,1.000001,0.98412,0.99536,bn_603,12.0
26143,0.0,0.0005,0.001546,1.0,0.00117,0.0,1.0,0.0,1.0,0.0005,1.0,0.991865,0.99797,bn_603,13.0
26144,0.0,0.0005,0.001124,1.0,0.0009220000000000001,0.0,1.0,0.0,1.0,0.0005,1.0,0.995595,0.999019,bn_603,14.0
26145,0.0,0.0005,0.000596,1.0,0.0005,0.0,1.0,0.0,1.0,0.0004,1.0,0.997251,0.9994999999999999,bn_603,15.0
26146,0.0,0.0005,0.0005,1.0,0.0005,0.0,1.0,0.0,1.0,0.0,1.0,0.998576,0.9995,bn_603,16.0
26147,0.0,0.0005,0.0005,1.0,0.0005,0.0,1.0,0.0,1.0,0.0,1.0,0.999,0.9994999999999999,bn_603,17.0
26148,0.0,0.0005,0.0005,1.0,0.0005,0.0,1.0,0.0,1.0,0.0,1.0,0.999,0.9994999999999999,bn_603,18.0
26149,0.0,0.000222,0.000271,1.000001,0.000379,0.0,1.000001,0.0,1.000001,0.0,1.000001,0.999,0.9994999999999999,bn_603,19.0
26150,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.999,0.999638,bn_603,20.0
26151,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.999455,1.0,bn_603,21.0
26152,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.999665,1.0,bn_603,22.0
26153,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,bn_603,23.0
26154,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,bn_603,24.0
26155,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,bn_603,25.0
26156,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,bn_603,26.0
26157,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,bn_603,27.0
26158,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,bn_603,28.0
26159,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,bn_603,29.0
26160,0.5357279999999999,0.6432829999999999,0.6192370000000001,0.639522,0.6267960000000002,0.6304540000000005,0.685434,0.4422479999999992,0.6939969999999998,0.5169469999999999,0.6928839999999997,0.3631699999999991,0.5403719999999994,bn_549,0.0
26161,0.678671,0.8332359999999996,0.7956069999999993,0.8553539999999998,0.8185089999999995,0.8181999999999994,0.8837459999999993,0.2688780000000001,0.8950009999999997,0.6616240000000001,0.8842529999999993,0.16669400000000012,0.48566100000000006,bn_549,1.0
26162,0.8018329999999997,0.9279119999999997,0.9055519999999998,0.9439649999999997,0.9219629999999995,0.9013349999999996,0.9568149999999997,0.14285099999999992,0.958251,0.7926479999999998,0.9565289999999995,0.069129,0.3266319999999999,bn_549,2.0
26163,0.8831169999999999,0.9699459999999998,0.959585,0.9789009999999999,0.9670679999999997,0.9484869999999999,0.9832279999999998,0.07204799999999999,0.9826629999999996,0.877673,0.9822719999999997,0.029529000000000003,0.18668,bn_549,3.0
26164,0.9323520000000001,0.9873460000000001,0.982658,0.9905229999999999,0.986405,0.9769700000000001,0.993251,0.035575,0.994122,0.927849,0.9919939999999999,0.011419,0.099784,bn_549,4.0
26165,0.964268,0.9950410000000001,0.9933890000000001,0.9966539999999999,0.9929370000000001,0.9909060000000001,0.99804,0.015095,0.998258,0.965241,0.999043,0.0051140000000000005,0.04370200000000001,bn_549,5.0
26166,0.982436,0.9977739999999999,0.9978229999999999,0.9983299999999999,0.996717,0.99508,0.9989079999999999,0.004377,1.000001,0.984004,1.000001,0.002413,0.020519,bn_549,6.0
26167,0.992345,0.999538,0.9995250000000001,0.999445,0.9985700000000001,0.997608,0.9993550000000001,0.002277,0.9999990000000001,0.991975,0.9999990000000001,0.0014910000000000001,0.009340999999999999,bn_549,7.0
26168,0.995621,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.999001,0.9992770000000001,0.9996160000000001,0.001687,1.0000010000000001,0.996136,1.0000010000000001,0.000813,0.0045,bn_549,8.0
26169,0.9973660000000001,1.0,1.0,1.0,0.999851,0.999934,1.0,0.000629,1.0,0.998483,1.0,0.0001,0.002163,bn_549,9.0
26170,0.9982420000000001,1.0000010000000001,1.0000010000000001,1.0000010000000001,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.0005,1.0000010000000001,0.999202,1.0000010000000001,0.0,0.000661,bn_549,10.0
26171,0.9990260000000001,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.000335,0.9999990000000001,0.9998750000000001,0.9999990000000001,0.0,0.0005,bn_549,11.0
26172,0.99964,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.000478,bn_549,12.0
26173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,bn_549,13.0
26174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,bn_549,14.0
26175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,bn_549,15.0
26176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,bn_549,16.0
26177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,bn_549,17.0
26178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,bn_549,18.0
26179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,bn_549,19.0
26180,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,bn_549,20.0
26181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,bn_549,21.0
26182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,bn_549,22.0
26183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,bn_549,23.0
26184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,bn_549,24.0
26185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,bn_549,25.0
26186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,bn_549,26.0
26187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,bn_549,27.0
26188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,bn_549,28.0
26189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,bn_549,29.0
26190,0.46294300000000105,0.46774800000000133,0.5918879999999996,0.5871920000000014,0.4071630000000009,0.377278000000001,0.3284740000000006,0.5465720000000013,0.3082210000000001,0.4705630000000007,0.313162000000001,0.3862880000000006,0.3950070000000012,bn_126,0.0
26191,0.38756299999999994,0.436242,0.6259779999999997,0.5671839999999999,0.3472820000000001,0.35468299999999997,0.12789100000000006,0.7069930000000004,0.10873200000000001,0.397426,0.11256799999999997,0.26930500000000007,0.3169259999999998,bn_126,1.0
26192,0.3975930000000001,0.41695600000000027,0.5848519999999999,0.4826270000000003,0.3302739999999999,0.43706199999999995,0.04692,0.8400829999999999,0.03867700000000002,0.399049,0.041045,0.26293700000000003,0.3336830000000001,bn_126,2.0
26193,0.4477279999999999,0.4285690000000002,0.5531039999999998,0.450614,0.34060900000000016,0.5064459999999998,0.014926000000000005,0.9233149999999996,0.014625,0.45402999999999993,0.009218000000000002,0.301008,0.37988399999999983,bn_126,3.0
26194,0.5126679999999998,0.4707669999999999,0.5576969999999997,0.472435,0.36851599999999995,0.5527429999999998,0.005467,0.9632739999999993,0.0048969999999999994,0.5137039999999998,0.0035050000000000003,0.34750200000000014,0.4126880000000001,bn_126,4.0
26195,0.5389829999999999,0.5058200000000002,0.5680189999999998,0.5102050000000002,0.4082540000000001,0.5586479999999999,0.001472,0.9900670000000001,0.001908,0.538528,0.0021809999999999998,0.38300999999999996,0.42309,bn_126,5.0
26196,0.5576309999999999,0.531095,0.5718739999999999,0.538739,0.4579849999999999,0.5649619999999999,0.0,0.9977049999999998,0.001,0.552355,0.001078,0.399392,0.42319000000000007,bn_126,6.0
26197,0.567298,0.5446730000000001,0.5777480000000003,0.5523780000000003,0.49939000000000006,0.5704410000000003,0.0,0.999461,0.000544,0.5612430000000004,0.000676,0.4073699999999998,0.4203739999999999,bn_126,7.0
26198,0.5719859999999998,0.5558740000000002,0.580417,0.5602060000000002,0.5208570000000001,0.5748030000000001,0.0,0.9995000000000003,0.0,0.5686690000000001,0.000272,0.41400100000000006,0.41975100000000004,bn_126,8.0
26199,0.5765460000000001,0.5666709999999999,0.57902,0.5669520000000001,0.543243,0.5779850000000001,0.0,0.99986,0.0,0.573868,0.0,0.414278,0.4196649999999999,bn_126,9.0
26200,0.5794159999999999,0.5730339999999999,0.5795279999999999,0.572097,0.5566829999999999,0.579951,0.0,1.000001,0.0,0.575732,0.0,0.417037,0.42060699999999995,bn_126,10.0
26201,0.580383,0.575098,0.5807049999999999,0.576226,0.5664069999999999,0.5804590000000001,0.0,1.0000010000000001,0.0,0.577939,0.0,0.418167,0.419625,bn_126,11.0
26202,0.5809239999999999,0.5762649999999999,0.5814039999999999,0.578675,0.571944,0.5807279999999999,0.0,0.9999999999999999,0.0,0.580292,0.0,0.4185,0.41861699999999996,bn_126,12.0
26203,0.581127,0.579046,0.581311,0.579244,0.574905,0.581001,0.0,1.000001,0.0,0.580707,0.0,0.41843800000000003,0.418512,bn_126,13.0
26204,0.581,0.580988,0.581,0.580391,0.576753,0.581,0.0,1.0,0.0,0.581,0.0,0.4189,0.419,bn_126,14.0
26205,0.5810000000000001,0.5810000000000001,0.5810000000000001,0.580549,0.578906,0.5810000000000001,0.0,1.0,0.0,0.5810000000000001,0.0,0.419,0.419,bn_126,15.0
26206,0.5810000000000001,0.5810000000000001,0.5810000000000001,0.5810000000000001,0.580122,0.5810000000000001,0.0,1.0,0.0,0.5810000000000001,0.0,0.419,0.419,bn_126,16.0
26207,0.581,0.581,0.581,0.581,0.5805,0.581,0.0,1.0,0.0,0.581,0.0,0.419,0.419,bn_126,17.0
26208,0.581,0.581,0.581,0.581,0.580822,0.581,0.0,1.0,0.0,0.581,0.0,0.419,0.419,bn_126,18.0
26209,0.581,0.581,0.581,0.581,0.581,0.581,0.0,1.0,0.0,0.581,0.0,0.419,0.419,bn_126,19.0
26210,0.581,0.581,0.581,0.581,0.581,0.581,0.0,1.0,0.0,0.581,0.0,0.419,0.419,bn_126,20.0
26211,0.581,0.581,0.581,0.581,0.581,0.581,0.0,1.0,0.0,0.581,0.0,0.419,0.419,bn_126,21.0
26212,0.581,0.581,0.581,0.581,0.581,0.581,0.0,1.0,0.0,0.581,0.0,0.419,0.419,bn_126,22.0
26213,0.581,0.581,0.581,0.581,0.581,0.581,0.0,1.0,0.0,0.581,0.0,0.419,0.419,bn_126,23.0
26214,0.581,0.581,0.581,0.581,0.581,0.581,0.0,1.0,0.0,0.581,0.0,0.419,0.419,bn_126,24.0
26215,0.581,0.581,0.581,0.581,0.581,0.581,0.0,1.0,0.0,0.581,0.0,0.419,0.419,bn_126,25.0
26216,0.581,0.581,0.581,0.581,0.581,0.581,0.0,1.0,0.0,0.581,0.0,0.419,0.419,bn_126,26.0
26217,0.581,0.581,0.581,0.581,0.581,0.581,0.0,1.0,0.0,0.581,0.0,0.419,0.419,bn_126,27.0
26218,0.581,0.581,0.581,0.581,0.581,0.581,0.0,1.0,0.0,0.581,0.0,0.419,0.419,bn_126,28.0
26219,0.581,0.581,0.581,0.581,0.581,0.581,0.0,1.0,0.0,0.581,0.0,0.419,0.419,bn_126,29.0
26220,0.5141729999999995,0.5133230000000001,0.6066229999999998,0.5739170000000002,0.4316079999999991,0.5609230000000005,0.3214029999999999,0.554486,0.31032399999999993,0.5106319999999995,0.30544999999999933,0.37615400000000027,0.5870630000000007,bn_848,0.0
