,Ae,T,A,Aem,Am,Ara_minus,Ara_plus,Ge,C,MS,E,L,MT,model_id,timepoint
14987,1.0,0.582,1.0,0.0,0.582,0.0,0.582,1.0,0.0,0.5815,0.5815,0.0,0.582,bn_69,17.0
14988,1.0,0.582,1.0,0.0,0.582,0.0,0.582,1.0,0.0,0.581861,0.5815,0.0,0.582,bn_69,18.0
14989,1.0,0.582,1.0,0.0,0.582,0.0,0.582,1.0,0.0,0.582,0.5815,0.0,0.582,bn_69,19.0
14990,1.0,0.582,1.0,0.0,0.582,0.0,0.582,1.0,0.0,0.582,0.5815,0.0,0.582,bn_69,20.0
14991,1.0,0.582,1.0,0.0,0.582,0.0,0.582,1.0,0.0,0.582,0.581727,0.0,0.582,bn_69,21.0
14992,1.0,0.582,1.0,0.0,0.582,0.0,0.582,1.0,0.0,0.582,0.582,0.0,0.582,bn_69,22.0
14993,1.0,0.582,1.0,0.0,0.582,0.0,0.582,1.0,0.0,0.582,0.582,0.0,0.582,bn_69,23.0
14994,1.0,0.582,1.0,0.0,0.582,0.0,0.582,1.0,0.0,0.582,0.582,0.0,0.582,bn_69,24.0
14995,1.0,0.582,1.0,0.0,0.582,0.0,0.582,1.0,0.0,0.582,0.582,0.0,0.582,bn_69,25.0
14996,1.0,0.582,1.0,0.0,0.582,0.0,0.582,1.0,0.0,0.582,0.582,0.0,0.582,bn_69,26.0
14997,1.0,0.582,1.0,0.0,0.582,0.0,0.582,1.0,0.0,0.582,0.582,0.0,0.582,bn_69,27.0
14998,1.0,0.582,1.0,0.0,0.582,0.0,0.582,1.0,0.0,0.582,0.582,0.0,0.582,bn_69,28.0
14999,1.0,0.582,1.0,0.0,0.582,0.0,0.582,1.0,0.0,0.582,0.582,0.0,0.582,bn_69,29.0
15000,0.3189190000000006,0.5268950000000006,0.5640400000000001,0.6892720000000001,0.4346209999999999,0.32228199999999974,0.3478359999999997,0.7008510000000007,0.4505310000000004,0.3652049999999995,0.44327999999999984,0.39011099999999943,0.56561,bn_337,0.0
15001,0.11903800000000002,0.5572019999999995,0.6089899999999999,0.8859880000000003,0.2765190000000001,0.115947,0.15133199999999997,0.8959530000000006,0.2740330000000003,0.180472,0.3203959999999997,0.22641699999999995,0.508217,bn_337,1.0
15002,0.04419,0.47592199999999985,0.5674629999999996,0.957858,0.15504300000000004,0.04203699999999999,0.05986299999999997,0.9584400000000001,0.14129899999999998,0.07955299999999996,0.18975,0.119525,0.35327000000000003,bn_337,2.0
15003,0.016185,0.343341,0.468476,0.9857180000000003,0.06707600000000001,0.015377000000000002,0.022730999999999998,0.9831880000000003,0.068992,0.032441,0.10113200000000001,0.059872,0.2057790000000001,bn_337,3.0
15004,0.007681,0.219707,0.3512939999999999,0.9941619999999994,0.029246,0.006610000000000001,0.0077339999999999996,0.9919299999999995,0.034243,0.010021,0.049478,0.026295,0.112525,bn_337,4.0
15005,0.003316,0.12855199999999997,0.22810499999999995,0.9966740000000003,0.015118000000000001,0.0031750000000000003,0.0036019999999999997,0.9960760000000003,0.016772,0.003436,0.022844999999999997,0.012495,0.05773300000000001,bn_337,5.0
15006,0.001912,0.07139499999999997,0.141268,0.9982589999999998,0.0067740000000000005,0.00105,0.001615,0.9993389999999998,0.007314,0.00115,0.010398,0.0067729999999999995,0.028075999999999997,bn_337,6.0
15007,0.000347,0.03457,0.091157,0.9994999999999999,0.00221,0.000504,0.001474,1.0,0.00369,0.001,0.005107,0.002987,0.015011,bn_337,7.0
15008,0.0,0.019242,0.048549,0.999499,0.00032700000000000003,8e-06,0.000658,0.9999990000000001,0.001479,0.000719,0.0021479999999999997,0.000812,0.009923999999999999,bn_337,8.0
15009,0.0,0.011155,0.026383000000000004,0.9995789999999999,0.0,0.0,0.0005,0.999999,0.000281,7.5e-05,0.001221,0.0,0.004257,bn_337,9.0
15010,0.0,0.005189,0.017575,0.9999999999999999,0.0,0.0,0.0005,0.9999999999999999,0.0,0.0,0.000275,0.0,0.001372,bn_337,10.0
15011,0.0,0.0030740000000000003,0.008019,1.0,0.0,0.0,0.000192,1.0,0.0,0.0,0.0,0.0,0.000805,bn_337,11.0
15012,0.0,0.002,0.003338,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0005,bn_337,12.0
15013,0.0,0.0011819999999999999,0.001899,1.0000010000000001,0.0,0.0,0.0,1.0000010000000001,0.0,0.0,0.0,0.0,9.9e-05,bn_337,13.0
15014,0.0,0.000281,0.001377,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_337,14.0
15015,0.0,0.0,0.000725,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_337,15.0
15016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_337,16.0
15017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_337,17.0
15018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_337,18.0
15019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_337,19.0
15020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_337,20.0
15021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_337,21.0
15022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_337,22.0
15023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_337,23.0
15024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_337,24.0
15025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_337,25.0
15026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_337,26.0
15027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_337,27.0
15028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_337,28.0
15029,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_337,29.0
15030,0.6682329999999987,0.5033410000000005,0.42874200000000007,0.6840969999999994,0.5114809999999997,0.31674399999999997,0.3568580000000003,0.6849869999999991,0.43364600000000103,0.5634989999999996,0.5275139999999998,0.375923,0.5524400000000004,bn_352,0.0
15031,0.8780469999999992,0.522326,0.4250320000000001,0.8829969999999989,0.6545119999999998,0.11265300000000004,0.1669620000000001,0.8796079999999994,0.27373200000000036,0.512912,0.5432670000000003,0.20594700000000013,0.5086359999999995,bn_352,1.0
15032,0.9602449999999995,0.463,0.44188799999999984,0.9571789999999998,0.8139449999999999,0.042547999999999996,0.07891000000000002,0.9566589999999997,0.142202,0.3660090000000003,0.4727760000000001,0.10579200000000005,0.36167500000000036,bn_352,2.0
15033,0.9843219999999999,0.3483999999999999,0.4091229999999999,0.983596,0.9062769999999999,0.015484,0.033552000000000005,0.984641,0.069313,0.22388799999999998,0.35196799999999984,0.048037,0.22411699999999998,bn_352,3.0
15034,0.9934140000000001,0.233619,0.32961300000000004,0.9946699999999998,0.957291,0.0056619999999999995,0.015368000000000001,0.995331,0.029909000000000005,0.12704300000000002,0.22935400000000003,0.022263000000000005,0.12350399999999999,bn_352,4.0
15035,0.9977840000000002,0.14204799999999998,0.23074,0.998167,0.9832890000000002,0.0017019999999999997,0.007622999999999999,0.997801,0.010105,0.065069,0.13159400000000002,0.008114,0.06311,bn_352,5.0
15036,0.9993989999999998,0.08139600000000001,0.150967,0.9998439999999998,0.991942,0.0005,0.002758,0.9985089999999999,0.005711000000000001,0.033040999999999994,0.07495099999999998,0.0028539999999999998,0.028422,bn_352,6.0
15037,1.0000010000000001,0.043142,0.09052999999999999,1.0000010000000001,0.9968820000000002,0.000291,0.001113,0.9990010000000001,0.003442,0.015235000000000002,0.044495,0.001283,0.013888000000000001,bn_352,7.0
15038,1.0000000000000002,0.025619000000000003,0.05482499999999999,1.0000000000000002,0.9988010000000002,0.0,8e-05,0.9994460000000001,0.001807,0.008265999999999999,0.025536,0.0005,0.007859,bn_352,8.0
15039,1.000001,0.014479,0.029786,1.000001,0.9994819999999999,0.0,0.0,0.999501,0.001142,0.004642,0.012513000000000002,0.000176,0.002236,bn_352,9.0
15040,0.999999,0.007582,0.017044,0.999999,0.999582,0.0,0.0,0.9995729999999999,0.0006399999999999999,0.002583,0.005731,0.0,0.000972,bn_352,10.0
15041,0.999999,0.002336,0.007833,0.999999,0.999999,0.0,0.0,0.999999,0.00018,0.001482,0.002565,0.0,0.0005,bn_352,11.0
15042,1.0,0.0010119999999999999,0.002281,1.0,1.0,0.0,0.0,1.0,0.0,0.000457,0.001,0.0,0.0005,bn_352,12.0
15043,1.0,0.000675,0.001223,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0005,bn_352,13.0
15044,1.0,0.0005,0.0005,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.000575,0.0,0.000473,bn_352,14.0
15045,1.0,0.000197,0.0005,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.000178,0.0,0.0,bn_352,15.0
15046,1.0,0.0,0.0005,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_352,16.0
15047,1.0,0.0,5e-06,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_352,17.0
15048,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_352,18.0
15049,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_352,19.0
15050,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_352,20.0
15051,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_352,21.0
15052,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_352,22.0
15053,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_352,23.0
15054,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_352,24.0
15055,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_352,25.0
15056,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_352,26.0
15057,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_352,27.0
15058,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_352,28.0
15059,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bn_352,29.0
15060,0.6962439999999979,0.5309100000000003,0.46254399999999957,0.3101769999999997,0.4731040000000001,0.32948900000000025,0.4099540000000003,0.6755629999999984,0.44959699999999986,0.5812530000000002,0.5366280000000003,0.5937350000000006,0.5864530000000002,bn_741,0.0
15061,0.8958139999999996,0.5697740000000001,0.46476600000000007,0.11658199999999998,0.510032,0.11101600000000006,0.22280800000000023,0.8785119999999998,0.2913809999999999,0.547804,0.5715290000000001,0.7328719999999991,0.5670799999999996,bn_741,1.0
15062,0.9672230000000007,0.5094099999999998,0.49064,0.03933300000000001,0.5195920000000003,0.034054999999999995,0.10262500000000002,0.9539580000000006,0.15731000000000006,0.4036899999999999,0.5072400000000001,0.8292010000000004,0.406311,bn_741,2.0
15063,0.9897589999999996,0.38533899999999977,0.453073,0.014572000000000002,0.471659,0.013142000000000001,0.043293000000000005,0.9808679999999996,0.073527,0.25486,0.37659399999999993,0.903213,0.24897399999999995,bn_741,3.0
15064,0.9957009999999996,0.259127,0.36155199999999993,0.006257,0.37003899999999995,0.0039770000000000005,0.016923,0.9945729999999996,0.030080000000000003,0.13690400000000005,0.2532439999999999,0.9446099999999996,0.14347200000000002,bn_741,4.0
15065,0.9979999999999998,0.15071100000000004,0.253177,0.003593,0.2567129999999999,0.0012699999999999999,0.005485,0.9988709999999997,0.011404,0.07157,0.15138900000000002,0.9760209999999998,0.074223,bn_741,5.0
15066,0.9990990000000001,0.081428,0.16024200000000002,0.0019379999999999998,0.160723,0.001,0.002728,0.999499,0.004661,0.035139,0.082439,0.9898549999999999,0.036844999999999996,bn_741,6.0
15067,0.999946,0.04430899999999999,0.09196700000000001,0.001,0.093554,0.000852,0.001248,0.9999849999999999,0.002762,0.014133000000000001,0.040748,0.995828,0.017043000000000003,bn_741,7.0
15068,0.999998,0.023887999999999996,0.051973,0.001,0.05267500000000001,0.000479,0.000142,0.999998,0.0015,0.005518,0.018630999999999998,0.99889,0.007635,bn_741,8.0
15069,0.9999999999999999,0.012596999999999999,0.028585000000000003,0.000536,0.030210000000000004,0.0,0.0,0.9999999999999999,0.001321,0.002374,0.00864,0.9990199999999999,0.0036420000000000003,bn_741,9.0
15070,1.000001,0.004789,0.015310999999999998,0.0,0.016280000000000003,0.0,0.0,1.000001,0.000517,0.001059,0.005528,0.999535,0.0018189999999999999,bn_741,10.0
15071,1.0000009999999997,0.002352,0.006746,0.0,0.009060000000000002,0.0,0.0,1.0000009999999997,0.000207,0.000213,0.0025069999999999997,1.0000009999999997,0.0009939999999999999,bn_741,11.0
15072,0.999999,0.001075,0.0036639999999999997,0.0,0.006225,0.0,0.0,0.999999,0.0,0.0,0.00042100000000000004,0.999999,0.00040500000000000003,bn_741,12.0
15073,0.999999,0.001,0.00214,0.0,0.004312,0.0,0.0,0.999999,0.0,0.0,0.0,0.999999,0.0,bn_741,13.0
15074,1.0,0.001,0.001499,0.0,0.002251,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_741,14.0
15075,0.999999,0.000849,0.000968,0.0,0.0010990000000000002,0.0,0.0,0.999999,0.0,0.0,0.0,0.999999,0.0,bn_741,15.0
15076,1.0,0.00047,0.0005,0.0,0.000539,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_741,16.0
15077,1.0,0.0,0.00014199999999999998,0.0,0.00013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_741,17.0
15078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_741,18.0
15079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_741,19.0
15080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_741,20.0
15081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_741,21.0
15082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_741,22.0
15083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_741,23.0
15084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_741,24.0
15085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_741,25.0
15086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_741,26.0
15087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_741,27.0
15088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_741,28.0
15089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,bn_741,29.0
15090,0.6848230000000007,0.5226579999999993,0.44054499999999974,0.664429999999999,0.4988919999999994,0.3120999999999998,0.3411699999999996,0.33336099999999946,0.5542830000000002,0.5915209999999996,0.5415709999999997,0.39984099999999956,0.5708479999999995,bn_356,0.0
15091,0.8783010000000003,0.5919390000000001,0.46160999999999985,0.8666020000000011,0.6392800000000002,0.12011199999999998,0.16462600000000008,0.12808100000000003,0.7138659999999998,0.6820179999999998,0.6096209999999995,0.22491099999999992,0.6666979999999997,bn_356,1.0
15092,0.953398,0.6815689999999996,0.5542540000000002,0.9488829999999994,0.801626,0.04390600000000001,0.085384,0.053835,0.8472100000000001,0.7733429999999998,0.6979069999999997,0.11325700000000002,0.7744019999999997,bn_356,2.0
15093,0.9820620000000001,0.7659430000000003,0.6547479999999999,0.9802199999999999,0.9034359999999998,0.014126999999999997,0.040137000000000006,0.018546999999999998,0.9226080000000002,0.851238,0.7743829999999998,0.053405999999999995,0.8546080000000003,bn_356,3.0
15094,0.9924580000000002,0.8430810000000001,0.7430530000000002,0.9927520000000002,0.9606470000000001,0.005314,0.019243,0.006613999999999999,0.9629720000000002,0.9158600000000001,0.8488380000000001,0.023868999999999994,0.9188790000000001,bn_356,4.0
15095,0.9961469999999994,0.9069229999999998,0.8258920000000001,0.9968029999999996,0.9851749999999997,0.0020989999999999997,0.007806,0.0025090000000000004,0.9802379999999998,0.9538819999999998,0.9006409999999997,0.009351,0.9552699999999997,bn_356,5.0
15096,0.9995339999999998,0.9442579999999999,0.8963069999999999,0.9995819999999997,0.9932659999999999,0.000585,0.004521000000000001,0.001426,0.9906979999999997,0.9767429999999998,0.9425989999999997,0.002534,0.97476,bn_356,6.0
15097,1.0,0.9668110000000001,0.937558,1.0,0.9981860000000001,0.0005,0.0028510000000000002,0.000535,0.994727,0.986633,0.968795,0.000951,0.985307,bn_356,7.0
15098,0.9999999999999999,0.983156,0.965718,0.9999999999999999,0.9997189999999999,0.000324,0.001377,0.000233,0.997798,0.9930759999999998,0.983811,2.5e-05,0.9933479999999999,bn_356,8.0
15099,0.999999,0.992008,0.9832519999999999,0.999999,0.999999,0.0,0.0005,0.0,0.9988459999999999,0.997641,0.9900909999999999,0.0,0.9971329999999999,bn_356,9.0
15100,1.000001,0.9958899999999999,0.990219,1.000001,1.000001,0.0,0.0005,0.0,0.999898,0.999122,0.9956119999999999,0.0,0.9985689999999999,bn_356,10.0
15101,0.9999990000000001,0.997847,0.9943540000000001,0.9999990000000001,0.9999990000000001,0.0,4.4e-05,0.0,0.9999990000000001,0.999499,0.9987370000000001,0.0,0.9991190000000001,bn_356,11.0
15102,1.000001,0.998953,0.99659,1.000001,1.000001,0.0,0.0,0.0,1.000001,0.999808,0.999576,0.0,0.9994999999999999,bn_356,12.0
15103,1.0,0.9995,0.998125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.999619,bn_356,13.0
15104,1.0,0.9995,0.9985,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_356,14.0
15105,1.0,0.9997780000000001,0.999032,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_356,15.0
15106,1.0,1.0,0.9995,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_356,16.0
15107,1.0,1.0,0.9995,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_356,17.0
15108,1.0,1.0,0.999663,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_356,18.0
15109,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_356,19.0
15110,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_356,20.0
15111,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_356,21.0
15112,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_356,22.0
15113,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_356,23.0
15114,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_356,24.0
15115,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_356,25.0
15116,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_356,26.0
15117,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_356,27.0
15118,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_356,28.0
15119,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_356,29.0
15120,0.702144000000001,0.5220389999999999,0.6248560000000006,0.6705460000000004,0.5024870000000002,0.6628880000000007,0.38105899999999937,0.3125219999999998,0.5632870000000004,0.6030290000000013,0.5352079999999994,0.4481449999999996,0.5955410000000017,bn_326,0.0
15121,0.8865609999999988,0.6103099999999992,0.8052049999999996,0.8795909999999999,0.6662199999999994,0.8713329999999998,0.38332700000000025,0.11179700000000002,0.7335960000000002,0.7304889999999993,0.6248299999999993,0.4630300000000001,0.7132940000000001,bn_326,1.0
15122,0.960794,0.7167800000000001,0.9097589999999998,0.9571489999999996,0.8268809999999999,0.9504469999999999,0.5536729999999997,0.038418,0.8594440000000003,0.8382439999999999,0.7336619999999999,0.456161,0.823912,bn_326,2.0
15123,0.9889150000000001,0.820974,0.960902,0.981281,0.9227569999999995,0.9829249999999999,0.7241269999999997,0.013992,0.9311920000000001,0.914707,0.8324200000000002,0.36509500000000006,0.920113,bn_326,3.0
15124,0.996826,0.8952930000000001,0.9842529999999999,0.9923929999999999,0.9666060000000001,0.9937419999999999,0.8432870000000002,0.005716000000000001,0.9677209999999998,0.9612889999999998,0.9029169999999999,0.25317199999999995,0.966158,bn_326,4.0
15125,0.9983719999999999,0.9469299999999999,0.995065,0.9971709999999999,0.981143,0.997593,0.9224559999999999,0.003167,0.9855399999999999,0.9875189999999999,0.9492689999999999,0.159425,0.9869239999999999,bn_326,5.0
15126,0.9997070000000001,0.975004,0.99826,0.9984430000000001,0.9903640000000001,0.9996140000000001,0.9606570000000001,0.001134,0.993415,0.9947330000000001,0.974763,0.094808,0.9953120000000001,bn_326,6.0
15127,1.0,0.9888440000000001,0.9989280000000001,0.9988580000000001,0.995403,1.0,0.978457,0.000722,0.9970410000000001,0.9968670000000001,0.990017,0.055038,0.998404,bn_326,7.0
15128,1.000001,0.993964,0.99917,0.9995010000000001,0.99731,1.000001,0.990425,0.0,0.9989220000000001,0.998159,0.993627,0.028356,0.9996400000000001,bn_326,8.0
15129,0.9999999999999998,0.9972869999999998,0.9999559999999997,0.9995789999999999,0.9992599999999998,0.9999999999999998,0.9957759999999998,0.0,0.9993189999999998,0.9994479999999998,0.9965649999999998,0.014044000000000001,0.9999999999999998,bn_326,9.0
15130,1.0,0.998678,1.0,1.0,1.0,1.0,0.998841,0.0,0.999559,1.0,0.997856,0.004938,1.0,bn_326,10.0
15131,1.0,0.9994999999999999,1.0,1.0,1.0,1.0,0.9994999999999999,0.0,1.0,1.0,0.998871,0.001055,1.0,bn_326,11.0
15132,1.0,0.99997,1.0,1.0,1.0,1.0,0.999913,0.0,1.0,1.0,0.99912,0.00034,1.0,bn_326,12.0
15133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.999779,0.0,1.0,bn_326,13.0
15134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_326,14.0
15135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_326,15.0
15136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_326,16.0
15137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_326,17.0
15138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_326,18.0
15139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_326,19.0
15140,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_326,20.0
15141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_326,21.0
15142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_326,22.0
15143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_326,23.0
15144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_326,24.0
15145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_326,25.0
15146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_326,26.0
15147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_326,27.0
15148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_326,28.0
15149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,bn_326,29.0
15150,0.6914379999999997,0.5356320000000002,0.4489919999999999,0.30029899999999954,0.4703629999999994,0.6753270000000006,0.5730090000000007,0.31979599999999986,0.5468219999999999,0.6030649999999991,0.5120269999999991,0.4160209999999987,0.6056509999999998,bn_429,0.0
15151,0.8849899999999994,0.6496129999999992,0.4742450000000004,0.11073399999999994,0.5201620000000006,0.8824119999999986,0.7535539999999992,0.11473800000000002,0.709392999999999,0.770534999999999,0.6331249999999998,0.2897279999999999,0.780752999999999,bn_429,1.0
15152,0.9614530000000004,0.778199,0.610959,0.037222,0.6353370000000002,0.9567850000000006,0.8905100000000001,0.040082000000000034,0.8414180000000002,0.8895850000000001,0.7679170000000002,0.17661199999999985,0.8986609999999996,bn_429,2.0
15153,0.982447,0.8759560000000002,0.7377620000000001,0.013362999999999996,0.753401,0.981093,0.9554039999999999,0.012045000000000002,0.927354,0.9555930000000002,0.8711870000000002,0.09975300000000001,0.958216,bn_429,3.0
15154,0.9919090000000002,0.9374640000000001,0.8404620000000002,0.006386,0.8554839999999999,0.995154,0.980112,0.004293999999999999,0.9689440000000001,0.979162,0.9378869999999999,0.05648200000000002,0.9861540000000002,bn_429,4.0
15155,0.9971620000000001,0.9726330000000001,0.919942,0.002009,0.9210290000000001,0.9973190000000001,0.9935810000000002,0.001737,0.9864410000000001,0.9902040000000002,0.9716570000000001,0.02524699999999999,0.9952739999999999,bn_429,5.0
15156,0.999013,0.988595,0.9575409999999999,0.000366,0.9590369999999999,0.999017,0.9975689999999999,0.000898,0.992721,0.997254,0.987321,0.010432000000000002,0.999238,bn_429,6.0
15157,0.9997490000000001,0.9961360000000001,0.9815270000000001,0.0,0.9810960000000001,0.9996970000000002,0.9990500000000002,8.2e-05,0.9963120000000001,0.9994980000000002,0.9966360000000001,0.004387,0.9999980000000002,bn_429,7.0
