,Toll Pathway of Drosophila Signaling Pathway_23868318,HH Pathway of Drosophila Signaling Pathways_23868318,Cortical Area Development_20862356,VEGF Pathway of Drosophila Signaling Pathway_23868318,FGF pathway of Drosophila Signaling Pathways_23868318,HCC1954 Breast Cell Line Short-term ErbB Network_24970389,SKBR3 Breast Cell Line Long-term ErbB Network_24970389,BT474 Breast Cell Line Long-term ErbB Network_24970389,B cell differentiation_26751566,HCC1954 Breast Cell Line Long-term ErbB Network_24970389,Body Segmentation in Drosophila 2013_23520449,SKBR3 Breast Cell Line Short-term ErbB Network_24970389,Human Gonadal Sex Determination_26573569,Regulation of the L-arabinose operon of Escherichia coli_28639170,Death Receptor Signaling_20221256,Mammalian Cell Cycle_19118495,Cardiac development_23056457,Processing of Spz Network from the Drosophila Signaling Pathway_23868318,Lac Operon_21563979
119,,0.0,,0.39150642270279895,0.2576049040363716,0.789410450857051,,0.8631828926451425,0.5316189709342043,0.26372277474445316,,0.7204362103782145,,0.9890563831723589,,,,0.97700170001801,
120,,0.0,,0.3927137962966854,0.2597562135636249,0.7955448896017633,,0.8640746449171169,0.5321475446003708,0.26435621597294373,,0.7208695855139986,,0.9891149160673584,,,,0.9786931359593698,
121,,0.0,,0.39392513631649284,0.26171146529384837,0.7989936986792988,,0.8656644596044528,0.5348060580191686,0.26495279917717973,,0.7254699663333217,,0.9895834200892893,,,,0.9820933076508437,
122,,0.0,,0.3943004956016658,0.26375491966021697,0.801890308215238,,0.8672600318470362,0.5420253696602042,0.2655920891594026,,0.725909416009354,,0.9738060574644959,,,,0.9838021024818092,
123,,0.0,,0.39754043012841533,0.26565108420221706,0.8028216019816347,,0.867759833868532,0.5443210413920127,0.2661941935398013,,0.7315212740945476,,0.9736181712540121,,,,0.9855167430270166,
124,,0.0,,0.3991802364298208,0.2678168188009844,0.8063330329503468,,0.8693630104892739,0.5489704898855593,0.2661991189163462,,0.7417786653748769,,0.9739110777709937,,,,0.9872372593347716,
125,,0.0,,0.4027395869497221,0.270425902358718,0.8098748849872109,,0.87097201746984,0.5542719010892553,0.2668458004875302,,0.7468588015749599,,0.9743800820192368,,,,0.9885315207269859,
126,,0.0,,0.40402032046692293,0.27161353718828724,0.811657342713914,,0.872586886673551,0.5619250125709292,0.2718385376509115,,0.7481006391289767,,0.974849522270909,,,,0.9902623925444268,
127,,0.0,,0.4095546033456012,0.27164029205910883,0.8145254259283032,,0.8742076501963316,0.5668775860174272,0.2723437495750834,,0.7525857264147278,,0.9433740039640005,,,,0.991564455623593,
128,,0.0,,0.41405754641325604,0.2740839599567952,0.8175343473641244,,0.8758343403688372,0.5732420102983494,0.2730202550683328,,0.7581330885990735,,0.9435678019780551,,,,0.9928698838928226,
129,,0.0,,0.41541063725371336,0.2753769245403238,0.8205652745975477,,0.8767519702905778,0.5776337655225146,0.2731474692444727,,0.7584525038421451,,0.9435542812598486,,,,0.9946157122461762,
130,,0.0,,0.4171143633210587,0.2771417276873986,0.8234958926754172,,0.8772625815711798,0.5840048186400284,0.27382792555815544,,0.7647987087877471,,,,,,0.9959290435428393,
131,,0.0,,0.41848733894480267,0.278397126710827,0.8265706574368602,,0.8781831561343324,0.5885044618378666,0.2743404674433219,,0.7677346268926617,,,,,,0.9969162784440704,
132,,0.0,,0.4212603145079885,0.2799991002188838,0.8287985500373363,,0.8798244294360754,0.5930397692058799,0.2759854150494613,,0.7682260975060125,,,,,,0.9970260898219265,
133,,0.0,,0.42354029354298794,0.28128034916547173,0.831912572740534,,0.8814717423443678,0.5999248341190598,0.2769215598312509,,0.7714703715084902,,,,,,0.9971359249502123,
134,,0.0,,0.42736513885825417,0.2829840192274355,0.8356800084762183,,0.8831251282577468,0.6032592976626122,0.27682495103903226,,0.772463618084505,,,,,,0.9973556664889002,
135,,0.0,,0.4291675430851526,0.2840859605260535,0.8394812598844875,,0.8826926615054975,0.6095827147347991,0.27704838351435146,,0.7729611828708121,,,,,,0.9976854571179142,
136,,0.0,,0.43199121941781493,0.2849930475447071,0.8426751305051994,,0.884357504394075,0.6169719264441841,0.2771244923694698,,0.7772998981388096,,,,,,0.9979054365079719,
137,,0.0,,0.43364772490139586,0.28604684905067884,0.8458930707275785,,0.8860285305042811,0.6244207917840091,0.27739384183200344,,0.7798248092969446,,,,,,0.9982355842036866,
138,,0.0,,0.43615621127457993,0.2891110250371569,0.8491353536702382,,0.8868663730420931,0.6310707617756319,0.2780128946378971,,0.7842396604549123,,,,,,0.9983456810960336,
139,,0.0,,0.43841023265714163,0.2920063997917035,0.8522711042615656,,0.8885467387727812,0.6318046997284881,0.2781939555275232,,0.7845812969308591,,,,,,0.9984558018315037,
140,,0.0,,0.4409737510140774,0.2975145261937549,0.8562230796066471,,0.890233374485256,0.6348810427764389,0.2789205329845574,,0.7862938702080632,,,,,,0.998565946417843,
141,,0.0,,0.44443833151931,0.3004916414096176,0.8595441280763277,,0.8919263153380711,0.6356237807833477,0.27928522837804043,,0.787324940453999,,,,,,0.9987863071741312,
142,,0.0,,0.44600306962642855,0.3018079326796221,0.8627563441931142,,0.8936255967531389,0.6363682402994493,0.2794222319748083,,0.792082173280796,,,,,,0.9988965233595891,
143,,0.0,,0.4532395631993882,0.3030131121574712,0.8639670430082177,,0.8945842423139961,0.6442905255196331,0.2802470480541632,,0.7959330265958129,,,,,,0.9991170273839312,
144,,0.0,,0.45158790042494457,0.3040735283058056,0.8666695297337329,,0.8946908833005223,0.6468465126675463,0.2803849849609209,,0.7998208077891891,,,,,,0.9992273152383446,
145,,0.0,,0.4527993716615382,0.30646792330633027,0.8674835329387177,,0.8964005443636333,0.6494226481064704,0.2821326687760679,,0.8037460506016539,,,,,,0.9993376269979448,
146,,0.0,,0.45647274031150364,0.3075275463383592,0.8715762947565245,,0.8969361313807018,0.656612876482261,0.28227406384317866,,0.8042842433809088,,,,,,0.9994479626705051,
147,,0.0,,0.45802079968377446,0.30842709559864845,0.8733616876671332,,0.8977943804421109,0.6574068090895117,0.2862981870917182,,0.8124428964487717,,,,,,0.9995583222638017,
148,,0.0,,0.45496012828561483,0.31834982114179833,0.8710283919711014,,0.8906855698403501,0.6716546728568765,0.2848352944680638,,0.8146871793493639,,,,,,0.9996687057856145,
149,,0.0,,0.45648905934949646,0.32014223159836164,0.8743260472159727,,0.8916460667805728,0.6744457444749279,0.28873563697022503,,0.8152397087029164,,,,,,0.9997791132437269,
150,,0.0,,0.4602706095647053,0.32058695068605064,0.8776484439361171,,0.8926086020177221,0.6786756794108144,0.29186696439126636,,0.8180134323052413,,,,,,0.9984517783457962,
151,,0.0,,0.4659583870611659,0.3219791594318899,0.8811358845254064,,0.8862180121216904,0.6829584736637513,0.2907301184609287,,0.8209925740307605,,,,,,0.9931076732114564,
152,,0.0,,0.46917887352165394,0.3236480736983075,0.8823980709595513,,0.8857846629022175,0.687295124297099,0.28903758070290236,,0.8213265061182438,,,,,,,
153,,0.0,,0.47222472608806254,0.32578087917404175,0.8866312657901554,,0.8845732565117076,0.6916866536091404,0.2894946289885539,,0.8244398626729592,,,,,,,
154,,0.0,,0.4745349647878302,0.32912417050777404,0.888300454873972,,0.8845457446541292,0.6925716366990501,0.29010625182666194,,0.8255727515686953,,,,,,,
155,,0.0,,0.4760876127623473,0.33022315634367416,0.8891553849287204,,0.8818436955546685,0.6934588652976393,0.29046421191086064,,0.8261403436107638,,,,,,,
156,,0.0,,0.4786603743984616,0.33216401360149606,0.8904408310775047,,0.8824873299346262,0.6953187139614385,0.2908230454795214,,0.8302878326229839,,,,,,,
157,,0.0,,0.48446470497097166,0.3340336213135615,0.8930227648715763,,0.8842082109352317,0.6962151138962898,0.29102848664099906,,0.83143688621823,,,,,,,
158,,0.0,,0.4875944465325544,0.3350708384035138,0.8943192841762808,,0.8756068777536021,0.6971138057545221,0.28751174327649476,,0.8372293396272048,,,,,,,
159,,0.0,,0.48946809957254733,0.3375480485075951,0.8951856976472505,,0.8757144331869066,0.7016419535260987,0.2884334194547128,,0.8407065364408817,,,,,,,
160,,0.0,,0.49099436979611755,0.3396727285513272,0.8976495628944074,,0.8680974759789614,0.7046932250334658,0.28858943373154333,,0.8430655784790816,,,,,,,
161,,0.0,,0.4928959203371891,0.34192256443834124,0.899834710967776,,0.8675826122458837,0.707770895332442,0.29337462164680334,,0.8474244462760827,,,,,,,
162,,0.0,,0.4945717982819511,0.343505200089511,0.9011508500234339,,0.8670222483148073,0.7138128047043889,0.29834384508979467,,0.8480222712703912,,,,,,,
163,,0.0,,0.4978359708993146,0.345403577302031,0.9037945679291215,,0.8664613370233153,0.7169585016172797,0.2996899131425419,,0.8486209257444725,,,,,,,
164,,0.0,,0.5002815582218597,0.35054156928746566,0.904236677680717,,0.8642122021820355,0.7201317841943022,0.2957469937252631,,0.8492204114258748,,,,,,,
165,,0.0,,0.5031236077104808,0.35260554039551373,0.905565573752731,,0.8651818676705768,0.7249442301954321,0.29634861894547854,,0.849820730046947,,,,,,,
166,,0.0,,0.5095067377855151,0.35595857226302935,0.9068983331092471,,0.866045588874602,0.7296469151574881,0.29703322697672696,,0.8507192894771602,,,,,,,
167,,0.0,,0.5123169269348115,0.35845564686990156,0.9077889939434968,,0.8661536731619249,0.7324311707463685,0.29962857664794684,,0.851121126620298,,,,,,,
168,,0.0,,0.5154178667499106,0.3590424922368006,0.9091282296475723,,0.8570635349775053,0.7357338405175978,0.3006905185273412,,0.8517245823449375,,,,,,,
169,,0.0,,0.517636991338913,0.35952474936407747,0.9104713738449292,,0.8478284628321969,0.7421132503959865,0.298594966916412,,0.8535740875854304,,,,,,,
170,,0.0,,0.5208023398595482,0.36181606855555426,0.9113689831526582,,0.8479360146386256,0.7431233472233123,0.2987729167242998,,0.8547883660923484,,,,,,,
171,,0.0,,0.5229339942612244,0.36313846530012617,0.9140723305236216,,0.8409122666644896,0.7479879938621523,0.298103461405266,,0.8570901599953089,,,,,,,
172,,0.0,,0.5265706873523066,0.3644704984752864,0.9131786091724052,,0.8418793456399434,0.7496954426232841,0.2982812963343342,,0.8591971013891514,,,,,,,
173,,0.0,,0.5323285942911997,0.3664378585280342,0.9145360270733599,,0.8418396569904464,0.7531336216843796,0.3001873426181752,,0.8628614518760218,,,,,,,
174,,0.0,,0.5348346930347998,0.36802373851690107,0.9154431890194983,,0.8336821135512745,0.7597111953192213,0.3026413802486364,,0.8641008458035955,,,,,,,
175,,0.0,,0.5377882292356189,0.36950859983636847,0.9168072700076412,,0.833789440651008,0.7625224335307321,0.30563906606500424,,0.8651681183247814,,,,,,,
176,,0.0,,0.5429274562725481,0.36626875459503244,0.9193948538695909,,0.8331917177483441,0.7660656143018274,0.3032985655312386,,0.8657904689859133,,,,,,,
177,,0.0,,0.5455337950848385,0.36810517068905335,0.9203115669363933,,0.833299050695982,0.7714420081331694,0.3038029543145571,,0.8696357167954437,,,,,,,
178,,0.0,,0.5494902011602026,0.3701487038465001,0.9212300876236901,,0.8334064107957099,0.7725262759581918,0.30042929618713116,,0.8720041106345114,,,,,,,
179,,0.0,,0.5524577875022141,0.37297364438970004,0.9230725732881573,,0.8335137980578322,0.7776754218714227,0.2991964758235301,,0.8730867351575552,,,,,,,
180,,0.0,,0.5550053632717213,0.3761184307066695,0.9241507226778373,,0.8328371154955083,0.7832017844591135,0.29994975584127703,,0.8773209793918428,,,,,,,
181,,0.0,,0.5604779633473725,0.3785416512939684,0.9250768329644112,,0.8237549416925005,0.784316414110498,0.3003779657951269,,0.8784148799685864,,,,,,,
182,,0.0,,0.5632546317305347,0.3802564470231281,0.926004778751324,,0.8237098146060146,0.7880546707717929,0.30447880179716924,,0.8823533703266397,,,,,,,
183,,0.0,,0.5668425899100048,0.3843268269229125,0.9269345655007818,,0.8238172665531829,0.791070810457552,0.3052651056798739,,0.883457079191699,,,,,,,
184,,0.0,,0.5684167639413156,0.38295732332851157,0.9287996838447372,,0.8214669561231669,0.7922077728355116,0.30546230911430866,,0.8847511344493972,,,,,,,
185,,0.0,,0.5698409600813078,0.38496759388279533,0.9314546640106449,,0.8217911904264943,0.7949666634298893,0.3056597644962255,,0.8869705997866144,,,,,,,
186,,0.0,,0.5736736853597129,0.3870178102332413,0.9325522548416675,,0.8218993243598882,0.7961154531567312,0.3077890545085755,,0.8913302940942373,,,,,,,
187,,0.0,,0.5756093063189908,0.38945398279832394,0.9336524043059549,,0.8220074862274533,0.8005475321615394,0.30799005056116413,,0.8963963414862158,,,,,,,
188,,0.0,,0.5780471453123984,0.3917902167423467,0.9360398782518193,,0.8222238938084059,0.801710987040695,0.30819130622598007,,0.9024161908916922,,,,,,,
189,,0.0,,0.5809997513999656,0.3930911623744328,0.9373062658926076,,0.8191325377276129,0.8053235376206034,0.3072470247978222,,0.9069268661588578,,,,,,,
190,,0.0,,0.58548524315754,0.39627618858517805,0.9385760437572437,,0.8156550795233435,0.8087627523582265,0.3096426625334948,,0.8844133956766584,,,,,,,
191,,0.0,,0.5880070240724053,0.39978079648412174,0.939371382574882,,0.8150279622403455,0.8099500238071203,0.30911567987265975,,0.885316703483385,,,,,,,
192,,0.0,,0.591061780825009,0.4020946533601644,0.9412856406526373,,0.8123553840573091,0.8147338814831808,0.30932269834800136,,0.8862218277432394,,,,,,,
193,,0.0,,0.5933497436346683,0.40750986357322544,0.9422456634297875,,0.8124638117225339,0.817954376633169,0.30446986837447615,,0.8861932211212876,,,,,,,
194,,0.0,,0.5964569957529802,0.4107719502923858,0.9446542073425129,,0.809369692611236,0.820386367454216,0.3041135457145653,,0.8864198364335272,,,,,,,
195,,0.0,,0.6017081942062665,0.4116314849748982,0.9465898205335571,,0.8096964990712366,0.8236514217041432,0.30432350715395906,,0.8877819255451396,,,,,,,
196,,0.0,,0.603301506301994,0.4142316786392707,0.9460505933585714,,0.8096462210951714,0.8248824724386202,0.306226131668085,,0.8768900052821533,,,,,,,
197,,0.0,,0.6083125113812644,0.41569039050297135,0.9484810255421241,,0.8070921499365548,0.8261171785377228,0.3065100031991099,,0.8777980695699549,,,,,,,
198,,0.0,,0.6099407956943746,0.4180456928193704,0.9486434931850789,,0.8051694850442334,0.8310928841423827,0.30658105236826755,,0.8795056839761597,,,,,,,
199,,0.0,,0.6115777608500945,0.42042767945036136,0.949456657134769,,0.7949742717603808,0.8323461135935258,0.3072933385197259,,0.8792160290864713,,,,,,,
200,,0.0,,0.6146937376801791,0.4232915769537015,0.9505974038202168,,0.794321154651392,0.837055230218013,0.3107583502909093,,0.8797031703717183,,,,,,,
201,,0.0,,0.6176553687875442,0.42619453003124336,0.9510871249190866,,0.7942110342635859,0.8403711273564247,0.31370540617076065,,0.8842922763047979,,,,,,,
202,,0.0,,0.6215858001878048,0.42851445039239533,0.9522317489532471,,0.7882976612784838,0.8437961880054174,0.31291299485852364,,0.8860253526997144,,,,,,,
203,,0.0,,0.6237789273796503,0.43392727141469284,0.952395488969471,,0.7884057844312555,0.8450877369119184,0.3135823521430259,,0.8871844531368002,,,,,,,
204,,0.0,,0.626067673339912,0.4361557135509477,0.9525592846449693,,0.7883488434534263,0.8476826376257685,0.3153812225021915,,0.8871554169037538,,,,,,,
205,,0.0,,0.6306955858994764,0.43865692523595895,0.9532150245076908,,0.7783612863169544,0.8480394696190857,0.3170085928438553,,0.8868650841594551,,,,,,,
206,,0.0,,0.6336227053996488,0.44109352842617605,0.9533790989057186,,0.7783011405679875,0.852405891911206,0.3176974539469667,,0.8875620893779649,,,,,,,
207,,0.0,,0.6353919692822461,0.44339210409447977,0.9535432291336192,,0.7681464039977007,0.8556370379960467,0.31995198060696795,,0.8635340025278891,,,,,,,
208,,0.0,,0.6371710766917689,0.4450485841135161,0.9540359550816634,,0.7674634912893763,0.8582951123338544,0.3191372856047947,,0.8644595680220437,,,,,,,
209,,0.0,,0.6407591525243569,0.4467174190384711,0.9543647187194233,,0.7633502599609197,0.8596303034810167,0.3210070049365567,,0.8644238556632812,,,,,,,
210,,0.0,,0.6443876030584028,0.4483987476109036,0.9545291845257581,,0.7550419199364589,0.8611216648812092,0.3214097639783105,,0.8643881244804869,,,,,,,
211,,0.0,,0.645569139652844,0.4524857574298373,0.9548582842564247,,0.7545189863096743,0.8624664076391297,0.32165189943814393,,0.8653160564874554,,,,,,,
212,,0.0,,0.6509127943906098,0.455251847019487,0.9550229182380502,,0.7510216426533849,0.8658465669928374,0.32036659695927444,,0.8699852501805975,,,,,,,
213,,0.0,,0.6559240110486018,0.45787578013638236,0.9551876083354319,,0.7508834567306336,0.8685696814176754,0.32182671157966514,,0.8702200105325987,,,,,,,
214,,0.0,,0.6571888179405653,0.4612429337882831,0.9555171569922664,,0.7509898088551237,0.8684328229597176,0.3220713444019776,,0.8591819813752067,,,,,,,
215,,0.0,,0.6601589684670705,0.4639362107485946,0.9558469304567278,,0.75092067828347,0.8698019761166736,0.3223163452501282,,0.8594161744858645,,,,,,,
216,,0.0,,0.6627261275754855,0.4651515877563501,0.9560119015637166,,0.7502181418824893,0.8741000503575491,0.3238155563913149,,0.8603542032157825,,,,,,,
217,,0.0,,0.6657463367548382,0.4680792414775209,0.9563420126711794,,0.7499729247078613,0.8775777405670686,0.32487891048068557,,0.8601993478080528,,,,,,,
218,,0.0,,0.667702387671015,0.4702991535334268,0.9565071527292992,,0.7471532322014699,0.8785097672239685,0.32789492204193493,,0.8601618359294775,,,,,,,
219,,0.0,,0.6743058672652167,0.4707692157978034,0.957499177958416,,0.7443209466067093,0.876723306245949,0.32865526729646694,,0.8648832060185772,,,,,,,
220,,0.0,,0.6790060730212225,0.4722267536808644,0.9578303051120357,,0.7440720609053775,0.8765930391002588,0.3303574736942996,,0.8449999309398939,,,,,,,
221,,0.0,,0.6817212601924648,0.4741175180628997,0.9579959535837218,,0.7378282711427304,0.8779954344456021,0.3313871942071048,,0.8449573816645544,,,,,,,
222,,0.0,,0.6837718565358782,0.4752592242005667,0.9589910347722811,,0.7377546796378861,0.8801073964195539,0.32581305464998545,,0.8457419373339023,,,,,,,
223,,0.0,,0.6874477981950388,0.47602340557445705,0.9598218311020117,,0.7375016302180126,0.8789108462441618,0.3273661469154266,,0.8456995277171641,,,,,,,
224,,0.0,,0.6900476912262137,0.47671935604456944,0.9592813674771964,,0.7328193443761113,0.8798524651239551,0.3283938618289327,,0.8466469819816469,,,,,,,
225,,0.0,,0.6921525485931592,0.47842579729050183,0.9596140703090382,,0.7320920029982747,0.8780524545509228,0.33015653399870093,,0.8319962845360251,,,,,,,
226,,0.0,,0.6949789608237685,0.4795941523702201,0.9590730364173192,,0.7289710941836087,0.88183741181361,0.33042376439996685,,0.8329413986985404,,,,,,,
227,,0.0,,0.6999807899602715,0.4815540785401459,0.9594059531300495,,0.7170984290730228,0.8875759553587785,0.3309595966696501,,0.8347191852521536,,,,,,,
228,,0.0,,0.7023878540375476,0.48432490369708836,0.9597390983509164,,0.7174154754165191,0.8890221909791834,0.33122854655928635,,0.8356703899294381,,,,,,,
229,,0.0,,0.7048114314420894,0.4861229630264172,0.9600724723152668,,0.7162909561387393,0.8912003358775232,0.32861375839572626,,0.8366237268525194,,,,,,,
230,,0.0,,0.7082325073082654,0.4871276364462943,0.9604060752587704,,0.7161033468108932,0.8893890372215235,0.32978294101698935,,0.8362934758023246,,,,,,,
231,,0.0,,0.7111912454641068,0.487493512665283,0.9595030180562518,,0.715352367358605,0.89328604353787,0.32813942325274487,,0.835963039573462,,,,,,,
232,,0.0,,0.7141746629192117,0.489525207660792,0.9598368266698266,,0.714127399840019,0.8947561732169939,0.32722741168489405,,0.8359170371997303,,,,,,,
233,,0.0,,0.7166261982958779,0.4924192646858444,0.9477689832877942,,0.7134631643436906,0.8929368629623811,0.3274977805243042,,0.8377103384002123,,,,,,,
234,,0.0,,0.7201015028353885,0.4955299188962286,0.9491050771129714,,0.7094802848394927,0.8911115899559281,0.32803984596373686,,0.8297165655031367,,,,,,,
235,,0.0,,0.7226433874558167,0.49719924113352315,0.9485498782442361,,0.7092052863020436,0.8892803248353236,0.3271250414808249,,0.8301947883888994,,,,,,,
236,,0.0,,0.7249463870141497,0.4984585959415398,0.9476232559340196,,0.7090148942142346,0.8874430380451545,0.3278489568993912,,0.8306735531185747,,,,,,,
237,,0.0,,0.7280398526595909,0.4993016986229554,0.9466950163848556,,0.7053868703832399,0.8889156505647271,0.3248739874455876,,0.8303380135850624,,,,,,,
238,,0.0,,0.7303772335261143,0.5009964471648292,0.9470295395949685,,0.703469278965885,0.8903931213874398,0.32514591439688717,,0.819670312270955,,,,,,,
239,,0.0,,0.7324674691460552,0.5024887714214085,0.947364296506303,,0.7027732029921129,0.8919349924050445,0.322850538609123,,0.8072409367756189,,,,,,,
240,,0.0,,0.7359653716883208,0.5057165910544104,0.9349569694730862,,0.7026859636511746,0.8941666454788079,0.3232148959471314,,0.8090259679580355,,,,,,,
241,,0.0,,0.7388893934378905,0.5085142151574749,0.9352914821719354,,0.6976551611762619,0.8939911511015722,0.3132221166060838,,0.8086767753719939,,,,,,,
242,,0.0,,0.7437243165105349,0.5113669240796849,0.9356262314570898,,0.6965608553723543,0.8949880166505487,0.3142982655127958,,0.8094571007951693,,,,,,,
243,,0.0,,0.7461654502958703,0.5131383243039567,0.9359612175796291,,0.6846964702379676,0.8965448010727932,0.3243229164767539,,0.8094018363188297,,,,,,,
244,,0.0,,0.7494451930876034,0.5154274806759686,0.9362964407909884,,0.6849064841838093,0.8953133961550538,0.32518691406997685,,0.810359265451115,,,,,,,
245,,0.0,,0.7519238782187058,0.5163287247207999,0.9364641413836462,,0.68434870922275,0.8945796764455864,0.3275133207107897,,0.8110787981376579,,,,,,,
246,,0.0,,0.7552542673413982,0.5176864877122693,0.9366319013429586,,0.6846644259393782,0.8968384632435741,0.3292740392094049,,0.8109038404449354,,,,,,,
247,,0.0,,0.757771376994987,0.5185956183725949,0.9369675994876875,,0.684474637793522,0.897341954160145,0.3332822866891592,,0.8107288318900064,,,,,,,
248,,0.0,,0.7597406948918227,0.5211121938777974,0.9378078859757744,,0.6845799748356763,0.8980413842041383,0.33450365006313143,,0.8105537724506886,,,,,,,
249,,0.0,,0.7631404578918844,0.522957753189558,0.9324543268572008,,,0.8982938868849966,0.33470807204947894,,0.8106187212738327,,,,,,,
250,,0.0,,0.7648517128007403,0.5238854206792306,0.9327906297576809,,,0.8995023473849466,0.3322861121143652,,0.8050956720744156,,,,,,,
251,,0.0,,0.7682972242264017,0.5248163697789515,0.9331271724182824,,,0.9000094417905604,0.3347498991123419,,0.8024416775128422,,,,,,,
252,,0.0,,0.7724064386007079,0.5266881827076876,0.9336087577356005,,,0.898148489854904,0.33506805416551777,,0.8020869315232991,,,,,,,
253,,0.0,,0.7756198478731563,0.5276290817970104,0.9339460127979738,,,0.8962812691860966,0.3348898752356791,,0.7992414730107144,,,,,,,
254,,0.0,,0.7785642936768168,0.5290467212832313,0.934283508685598,,,0.8978048178234115,0.3349943503944812,,0.7985280209451262,,,,,,,
255,,0.0,,0.7797483076389397,0.5300518972176468,0.9346212456565155,,,0.9000998042864348,0.339457343691483,,0.7953070960726786,,,,,,,
256,,0.0,,0.7809359091162513,0.5310064154553711,0.9349592239691384,,,0.900299294608887,0.33978007751697115,,0.7922494095709198,,,,,,,
257,,0.0,,0.7840848909501961,0.5340687372447238,0.9352974438822477,,,0.900555284954441,0.3371792960828136,,0.7921881142207352,,,,,,,
258,,0.0,,0.7861866311054366,0.5360069399106342,0.9361440523687413,,,0.902149590604338,0.3359256548815641,,0.7920077105110358,,,,,,,
259,,0.0,,0.7879970637589301,0.5369813021574065,0.9363135558178606,,,0.9008997969595752,0.3324528265518585,,0.791827253558782,,,,,,,
260,,0.0,,0.7904239157012903,0.5380303590164067,0.9366527447281386,,,0.9022406946214768,0.3305434815417936,,0.7880253166588127,,,,,,,
261,,0.0,,0.7954801121424615,0.5412394226831702,0.9369921765383737,,,0.9053392664918855,0.33485651310472175,,0.7807177533025035,,,,,,,
262,,0.0,,0.7985707389171882,0.5427334170619548,0.9378418204650829,,,0.9055984346229171,0.3363818463294303,,0.7823148702475177,,,,,,,
263,,0.0,,0.8010604950370628,0.545659811211927,0.9386929882374202,,,0.9087199794809506,0.338930660087018,,0.7823689045674215,,,,,,,
264,,0.0,,0.8029379712426739,0.5471756716399299,0.9258439992694334,,,0.9085635597911184,0.33731395512421647,,0.7830838769625281,,,,,,,
265,,0.0,,0.8054549345038549,0.5484453083577643,0.9272067393871789,,,0.9060486087652,0.33633509168035375,,0.7840391706168175,,,,,,,
266,,0.0,,0.8105140000513399,0.550232686187181,0.9222579386271618,,,0.9058869650231374,0.3363780609196044,,0.783854955332247,,,,,,,
267,,0.0,,0.8130735468995687,0.5512592620260538,0.9224284350676772,,,0.9039896370640385,0.33483865875106383,,0.7794171867321753,,,,,,,
268,,0.0,,0.8143593610304954,0.5542583660590742,0.9234527229065015,,,0.9044032546972239,0.33629796146372054,,,,,,,,,
269,,0.0,,0.8156492276840978,0.5548825062413535,0.918457599288107,,,0.9005837360525493,0.3399442748116158,,,,,,,,,
270,,0.0,,0.8188917503304638,0.556711968526986,0.9187992631809172,,,0.9004112057801653,0.34133189076006604,,,,,,,,,
271,,0.0,,0.8208496051280612,0.5574997056783552,0.9096909540793474,,,0.8984878664379188,0.3360625878965879,,,,,,,,,
272,,0.0,,0.8234746137050881,0.5615013104747735,0.9110580363166939,,,0.9016463189157607,0.3374461683259355,,,,,,,,,
273,,0.0,,0.8267794589504276,0.5625666260905979,0.9059306624603155,,,0.9032338245523752,0.33773351408277574,,,,,,,,,
274,,0.0,,0.8301108033896488,0.5639039439061608,0.9061016750273475,,,0.9019466648818377,0.3394960231912609,,,,,,,,,
275,,0.0,,0.8314508324469428,0.5660568699430066,0.9069576952624326,,,0.8970929559186626,0.3406811750743969,,,,,,,,,
276,,0.0,,0.8341438465757879,0.5671394827333706,0.9071290910396114,,,0.8921964119260374,0.34000674451144725,,,,,,,,,
277,,0.0,,0.8354968734696238,0.5682262266608771,0.9073005508103607,,,0.8953810624842816,0.3409608908956527,,,,,,,,,
278,,0.0,,0.836854275023294,0.5720570670488686,0.9079870305463926,,,0.8964476327840449,0.33934707225612426,,,,,,,,,
279,,0.0,,0.8409529408421327,0.5743969276456437,0.9075746194766082,,,0.8967146695265817,0.34170251431728177,,,,,,,,,
280,,0.0,,0.8443991372303106,0.575783912841178,0.893789933898703,,,0.8999314704971094,0.33989967658107295,,,,,,,,,
281,,0.0,,0.845785498279559,0.5792656855356466,0.8948187319707132,,,0.8979575392364089,0.34014098637007784,,,,,,,,,
282,,0.0,,0.8482225617769018,0.5806738577169485,0.8956778519537142,,,0.8982265334332795,0.34288969674473363,,,,,,,,,
283,,0.0,,0.851024946582976,0.58322582319908,0.8958498714768095,,,0.8962454396368651,0.3443620504074958,,,,,,,,,
284,,0.0,,0.8524330604522049,0.5843672138733894,0.896538602561217,,,0.8949207719028917,0.3421552542225642,,,,,,,,,
285,,0.0,,0.8552632454660832,0.5855130620308328,0.886935127730701,,,0.8965370083847822,0.34472618179282744,,,,,,,,,
286,,0.0,,0.8566853628020468,0.5875291009337662,0.8815280245117143,,,0.897077042223345,0.34331815082011063,,,,,,,,,
287,,0.0,,0.8581121944067734,0.5892681706362044,0.8782587280345917,,,,0.3443150524784371,,,,,,,,,
288,,0.0,,0.860261332473777,0.5931793471615899,0.8789457085187716,,,,0.3374067756411415,,,,,,,,,
289,,0.0,,0.8607485199686623,0.5950541517449134,0.8796337508671289,,,,0.3340197582653197,,,,,,,,,
290,,0.0,,0.8621916540618138,0.5997163553641804,0.8803228575435493,,,,0.33280473666689897,,,,,,,,,
291,,0.0,,0.8636396120713175,0.6027219292109924,0.8806678107768328,,,,0.3284006221569879,,,,,,,,,
292,,0.0,,0.8650924182247831,0.6039325764881217,0.8797922944046919,,,,0.32729143150352596,,,,,,,,,
